,created_at,original,translated
102,2020-10-07,"Agradecemos el apoyo, cariño y confianza del pueblo pandino. Reafirmamos nuestro compromiso y lucha por devolver a #Bolivia la certidumbre y estabilidad económica. #VamosASalirAdelante
.
..
.
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #bolivia # pando #elecciones2020","We appreciate the support, love and trust of the people pandino. We reaffirm our commitment and struggle to return to #Bolivia certainty and economic stability. #We will move forward
.
..
.
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #bolivia # pando # elecciones2020"
103,2020-10-08,"Nuestra propuesta para #Potosí y #Bolivia es industrializar el litio con soberanía respetando el medio ambiente y la madre tierra. Seremos líderes en el mercado mundial. #VamosASalirAdelante
.
.
.
.
.
.
.
.
#lichoarce #luisarce #masipsp #bolivia #potosi #litio #industrializacion #futuro #elecciones2020","Our proposal for # Potosi and #Bolivia is to industrialize the lithium sovereignty while respecting the environment and mother earth. We will be leaders in the world market. #We will move forward
.
.
.
.
.
.
.
.
#lichoarce #luisarce #masipsp #bolivia #potosi #litio #industrializacion #futuro # elecciones2020"
104,2020-10-08,"¡Gracias #Guanay!
El cariño y apoyo del pueblo lo llevamos en el corazón. Nuestro gobierno será del pueblo y para el pueblo. Recuperaremos la democracia y le devolveremos la estabilidad económica a nuestra Patria. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#lichoarce #luisarce #masipsp #guanay #losyungas #bolivia #elecciones2020","Thank you #Guanay!
The love and support of the people will carry in our hearts. Our government will be the people and for the people. Recover democracy and economic stability will return to our homeland. #We will move forward
.
.
.
.
.
.
.
.
.
#lichoarce #luisarce #masipsp #guanay #losyungas #bolivia # elecciones2020"
105,2020-10-08,"Con la implementación de 41 nuevas industrias en la industrialización del litio, generaremos 130.000 nuevos empleos entre directos e indirectos.
.
.
.
#VamosASalirAdelante","With the implementation of 41 new industries in the industrialization of lithium, we will generate 130,000 new jobs between direct and indirect.
.
.
.
#We will move forward"
106,2020-10-08,"Fortalecidos por tan maravilloso y masivo recibimiento en #Caranavi. Desde la capital cafetalera de #Bolivia avanzamos hacia la victoria. Pese a los intentos de violencia política, demostraremos que con el voto recuperaremos la democracia para todos. #VamosASalirAdelante
.
#.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #caranavi #capitalcafetalera #elecciones2020","I strengthened by so wonderful and massive reception in #Caranavi. From the capital of #Bolivia coffee move towards victory. Despite attempts of political violence, we show that the vote will recover democracy for all. #We will move forward
.
#.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #caranavi #capitalcafetalera # elecciones2020"
107,2020-10-08,"¡Más que agradecidos con Sud Yungas!
Gratamente sorprendidos por la gran concentración de nuestras hermanas y hermanos de #PalosBlancos. A pesar de la hora aguardaron nuestra llegada para proclamar la victoria del Pueblo ¡Rumbo al 18 de octubre! #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #losyungas #palosblancos #elecciones2020","More than just grateful to Sud Yungas!
Pleasantly surprised by the large concentration of our sisters and brothers #PalosBlancos. Despite the time they waited our arrival to proclaim the victory of the People Towards on October 18! #We will move forward
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #losyungas #palosblancos # elecciones2020"
108,2020-10-09,"Hoy #Bolivia necesita un nuevo despegue económico. ¡Estoy listo para lograrlo una vez más! #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #economia #experiencia #bolivia #elecciones2020","#Bolivia today needs a new economic takeoff. I'm ready to do it again! #We will move forward
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #economia #experiencia #bolivia # elecciones2020"
109,2020-10-09,"Desde Coroico, con el masivo apoyo del pueblo yungueño, ratificamos la lucha hasta la recuperación de la democracia. El 18 de octubre retomaremos nuestro exitoso Modelo Económico Social Comunitario Productivo #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #coroico #losyungas #economia #economiasocial #economiacomunitaria","From Coroico, with massive support from the yungueño people we ratify the fight to restore democracy. October 18 will resume our successful Community Economic Social Productive Model #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #coroico #losyungas #economia #economiasocial #economiacomunitaria"
110,2020-10-09,"¡Yo Lucho por Bolivia!
Queremos seguir trabajando por ti.
#VamosASalirAdelante
.
.
.
.
.
.
.
.
#lichoarce #luisarce #masipsp #luchoxbolivia #elecciones2020 #bolivia","I fight for Bolivia!
We want to continue working for you.
#We will move forward
.
.
.
.
.
.
.
.
#lichoarce #luisarce #masipsp #luchoxbolivia # elecciones2020 #bolivia"
111,2020-10-09,"¡Llegamos a #Irupana!
Nuestros compromisos son potenciar el turismo interno, la actividad productiva diversa y mejorar las vías de acceso en toda #Bolivia. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #irupana #bolivia #elecciones2020","We arrived in #Irupana!
Our commitments are to promote domestic tourism, diverse productive activity and improve access roads throughout #Bolivia. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #irupana #bolivia # elecciones2020"
112,2020-10-09,"Confiamos en la juventud boliviana.
Impulsaremos el programa de créditos #CapitalSemilla. #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #capitalsemilla #bolivia #luchoxbolivia #elecciones2020","Bolivian youth trust.
We will promote the credit program #CapitalSemilla. #We will move forward
.
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #capitalsemilla #bolivia #luchoxbolivia # elecciones2020"
113,2020-10-10,"Recuperaremos la estabilidad económica para crear más empleo digno. #YoLuchoPorti
#VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #luchoxbolivia #yolucho #trabajo #bolivia #elecciones2020","Recover economic stability to create more decent jobs. #YoLuchoPorti
#We will move forward
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #luchoxbolivia #yolucho #work #bolivia # elecciones2020"
114,2020-10-10,"Estabilidad económica

Devolveremos la estabilidad económica y social al pueblo boliviano. #VamosASalirAdelante","Economic stability

We will restore economic and social stability to the Bolivian people. #We will move forward"
115,2020-10-10,"Empezando la jornada compartimos un delicioso desayuno con hermanas y hermanos periodistas. Gracias por acompañarnos y gracias a las caseras del tradicional #MercadoLanza por tanto cariño. #VamosASalirAdelante
.
.
.
#luchoarce #luisarce #masipsp #luchoxbolivia #bolivia #elecciones2020","Starting the day we shared a delicious breakfast with journalists sisters and brothers. Thanks for joining us and thanks to the homemade traditional #MercadoLanza so dear. #We will move forward
.
.
.
#luchoarce #luisarce #masipsp #luchoxbolivia #bolivia # elecciones2020"
116,2020-10-10,"¡El deporte, una pasión!

#Sábado con los amigos compartimos un partido de básquet, el deporte que practicamos desde la juventud para mantener la energía renovada
#DeporteEsSalud #VamosASalirAdelante
.
.
.
#luchoarce #luisarce #masipsp #luchoxbolivia #bolivia #elecciones2020","The sport, a passion!

# Saturday with friends share a basketball game, we practice the sport from youth to maintain renewed energy
#DeporteEsSalud #VamosASalirAdelante
.
.
.
#luchoarce #luisarce #masipsp #luchoxbolivia #bolivia # elecciones2020"
117,2020-10-10,"Nuestra cultura mueve nuestros corazones al son de hermosas canciones. Tuvimos un lindo encuentro con las y los trabajadores del arte, compositores y gestores culturales. #VamosASalirAdelante
.
.
.
.
#LuchoPresidente
#Luchoarce
#LuchoXlaJuventud
#masipsp","Our culture moves our hearts to the sound of beautiful songs. We had a nice meeting with the workers of art, composers and cultural managers. #We will move forward
.
.
.
.
#LuchoPresidente
#Luchoarce
#LuchoXlaJuventud
#masipsp"
118,2020-10-10,"Hoy es el Día de la Democracia en #Bolivia y en lugar de celebrar, sufrimos el embate de un gobierno de facto que viola los DDHH y la institucionalidad. Son tiempos difíciles, pero con la unidad del pueblo recuperaremos el Estado de Derecho para todas y todos. ¡Vamos Bolivia!
.
.
.
#RecuperaremosLaDemocracia
#VamosASalirAdelante
#LuchoPresidente
#LuchoArce
#LuisArce","Today is the Day of Democracy in #Bolivia and instead of celebrating, we suffer the brunt of a de facto government that violates human rights and institutions. These are difficult times, but with the unity of the people recover the rule of law for everyone. Bolivia Come on!
.
.
.
#RecuperaremosLaDemocracia
#We will move forward
#LuchoPresidente
#LuchoArce
#LuisArce"
119,2020-10-10,"*LUCHO SE REUNE CON DIRIGENTES DD FENCOMIN*

Nos reunimos con los dirigentes de la Federación Nacional de Cooperativas Mineras de #Bolivia (FENCOMIN). El pueblo unido recuperará la democracia y la Patria. Trabajaremos en soluciones conjuntas para superar la crisis.
.
.
.
.
#VamosASalirAdelante.
#LuchoPresidente
#LuchoArce
#LuisArce
#LuchoXBolivia","* LUCHO MEETS WITH LEADERS DD FENCOMIN *

We met with the leaders of the National Federation of Mining Cooperatives of #Bolivia (FENCOMIN). The people united will recover democracy and the country. We work on joint solutions to overcome the crisis.
.
.
.
.
#We will move forward.
#LuchoPresidente
#LuchoArce
#LuisArce
#LuchoXBolivia"
120,2020-10-10,"Hoy sostuvimos una reunión con dirigentes de la Federación Regional de Cooperativas Mineras Auríferas (FERRECO) y de la Federación de Cooperativas Mineras Auríferas del Norte de La Paz (FECOMAN LP). Escuchando al pueblo, dialogando y presentando propuestas #VamosASalirAdelante.
.
.
.
.
#LuchoArce
#LuisArce
#LuchoXlaJuventud","Today we held a meeting with leaders of the Regional Federation of Mining Cooperatives Auriferous (FERRECO) and the Federation of Mining Cooperatives Auriferous of northern La Paz (FECOMAN LP). Listening to the people, talking and presenting proposals #VamosASalirAdelante.
.
.
.
.
#LuchoArce
#LuisArce
#LuchoXlaJuventud"
121,2020-10-10,"¡Todo nuestro programa económico está orientado a la generación de empleos!

#VamosASalirAdelante.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #luchoxbolivia #masipsp #propuestas #bolivia #elecciones2020","All our economic program is aimed at generating jobs!

#We will move forward.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #luchoxbolivia #masipsp #propuestas #bolivia # elecciones2020"
122,2020-10-11,#VamosASalirAdelante . . . . . . . . . #luchoarce #luisarce #luchoxbolivia #masipsp #propuestas #bolivia #elecciones2020,#We will move forward . . . . . . . . . #luchoarce #luisarce #luchoxbolivia #masipsp #propuestas #bolivia # elecciones2020
123,2020-10-11,Las expresiones artísticas acompañan nuestra revolución cultural. Muchas gracias a @israelbadani por la composición llena de compromiso con nuestro pueblo #VamosASalirAdelante,Artistic expressions accompany our cultural revolution. Thank you very much to @israelbadani by the full composition of commitment to our people #VamosASalirAdelante
124,2020-10-11,#Domingo de feria. Estamos rumbo a la Feria 16 de Julio. Buenos días hermanas y hermanos. . . . . . . . . . #luchoarce #luisarce #laramadavid @laramadavid #feria #bolivia #elecciones2020,#Domingo fair. We are heading to the Fair on July 16. Buenos sisters and brothers days. . . . . . . . . . #luchoarce #luisarce #laramadavid @laramadavid #feria #bolivia # elecciones2020
125,2020-10-11,El Estado en la economía garantizará becas y puestos de trabajo para la población joven. Necesitamos su innovación y conocimiento para reactivar a #Bolivia . #VamosASalirAdelante . . . . . . . . . #luchoarce #luisarce #masipsp #luchoxbolivia #luchoxlajuventud #bolivia #elecciones2020,The state in the economy will ensure scholarships and jobs for young people. Innovation and knowledge need to reactivate #Bolivia. #We will move forward . . . . . . . . . #luchoarce #luisarce #masipsp #luchoxbolivia #luchoxlajuventud #bolivia # elecciones2020
126,2020-10-11,Después de preparar un delicioso chicharrón con mis hermanas en la Feria 16 de Julio hicimos un recorrido por la feria más grande de la ciudad de #ElAlto . Muchas gracias por el cariño hermanas y hermanos. Pronto recuperaremos la Patria. #VamosASalirAdelante . . . . . . . #luchoarce #luisarce #bolivia #elecciones2020 #feria #mercado #chicharron,After preparing a delicious pork rinds with my sisters at the Fair July 16 we toured the largest fair in the city of #ElAlto. Thank you very much for the sisters and brothers affection. Soon the country will recover. #We will move forward . . . . . . . #luchoarce #luisarce #bolivia # elecciones2020 #feria #mercado #chicharron
127,2020-10-11,"En el #DíaDeLaMujerBoliviana participamos del Encuentro Nacional de Mujeres Campesinas Indígena Originarias de Bolivia ""Bartolina Sisa”. Recibimos sus propuestas y trabajando en unidad, lograremos avanzar hacia una sociedad sin discriminación y con igualdad #VamosASalirAdelante . . . . . . #luchoarce #luisarce #luchoxbolivia #masipsp #bolivia #bartolinasisa #encuentrodemujeres #mujeresoriginarias #mujerescampesinas #mujeresindigenas","At # DíaDeLaMujerBoliviana participate in the National Meeting of Indigenous Peasant Women from Bolivia ""Bartolina Sisa."" We received your proposals and working in unity, we will move towards a society without discrimination and equal #VamosASalirAdelante...... #Luchoarce #luisarce #luchoxbolivia #masipsp #bolivia #bartolinasisa #encuentrodemujeres #mujerescampesinas #mujeresoriginarias #mujeresindigenas"
128,2020-10-11,"El arte expresa el derecho de las mujeres a una vida libre de violencia. Mural pintando en Callapa, #LaPaz , en conmemoración al #DíadelaMujerBoliviana . #VamosASalirAdelante . . . . . . . #luchoarce #luisarce #masipsp #bartolinasisa #diadelamujerboliviana #diadelamujer #callapa #arte #artepopular #mural #bolivia #elecciones2020","Art expresses the right of women to a life free of violence. Mural painting in Callapa, #LaPaz, in commemoration of the # DíadelaMujerBoliviana. #We will move forward . . . . . . . #luchoarce #luisarce #masipsp #bartolinasisa #diadelamujerboliviana #diadelamujer #callapa #arte #artepopular #bolivia #mural # elecciones2020"
129,2020-10-11,"La estabilidad es la felicidad para las bolivianas y bolivianos. Con la decisión y unidad del pueblo, retomaremos el cambio en #Bolivia . #VamosASalirAdelante . . . . . . . . . . #luchoarce #luisarce #masipsp #bolivia #economia #estabilidad #felicidad #bolivia #elecciones2020","Stability is happiness for Bolivians. With the decision and unity of the people, we will resume the change in #Bolivia. #We will move forward . . . . . . . . . . #luchoarce #luisarce #masipsp #bolivia #economia #estabilidad #felicidad #bolivia # elecciones2020"
130,2020-10-11,Con mucha preocupación vemos que la discriminación golpea nuevamente al pueblo causando dolor y lágrimas entre bolivianos. ¡Fuerza mis hermanas y hermanos! Desde #Callapa reafirmamos la lucha hasta recuperar la democracia. Devolveremos paz social al pueblo. #VamosASalirAdelante . . . . . . . . . #luchoarce #luisarce #masipsp #bolivia #elecciones2020 #noaladiscriminacion #derechoshumanos,With great concern we see that discrimination strikes again to the people causing pain and tears among Bolivians. Force my sisters and brothers! From #Callapa we reaffirm the struggle to restore democracy. We refund social peace to the people. #We will move forward . . . . . . . . . #luchoarce #luisarce #masipsp #bolivia # elecciones2020 #noaladiscriminacion #derechoshumanos
131,2020-10-11,Muy agradecido con el filósofo Slavoj Žižek por su apoyo decidido al pueblo boliviano. Falta poco para recuperar la democracia y el modelo económico que le dio estabilidad y certidumbre económica a todas y todos los bolivianos. #VamosASalirAdelante . . . . . . . . #luchoarce #luisarce #masipsp #bolivia #elecciones2020,Very grateful to the philosopher Slavoj Zizek for his strong support for the Bolivian people. Lack little to restore democracy and economic model that gave stability and economic certainty for all and all Bolivians. #We will move forward . . . . . . . . #luchoarce #luisarce #masipsp #bolivia # elecciones2020
132,2020-10-11,En conmemoración al Día de la Mujer Boliviana nuestro reconocimiento a todas las mujeres que con entereza aportan al desarrollo del país y luchan por sus derechos. Ratificamos el compromiso para consolidar los avances y superar todo tipo de violencia.¡Que viva la mujer boliviana! . . . . . . . . #diadelamujerboliviana #luchoarce #luisarce #masipsp #bolivia,In commemoration of the Day of Bolivian women our appreciation to all women who courageously contribute to the development of the country and fight for their rights. We reaffirm the commitment to consolidate progress and overcome all kinds of violencia.¡Que Bolivian women alive! . . . . . . . . #diadelamujerboliviana #luchoarce #luisarce #masipsp #bolivia
133,2020-10-11,"
Agradecidos con el hermano pueblo de #México por su apoyo a nuestra candidatura. Diferentes pueblos del mundo nos transmiten su fortaleza para seguir luchando #VamosASalirAdelante . . . . . . . . #luchoarce #luisarce #mexico #bolivia #elecciones2020",Grateful to the brotherly people of # Mexico for its support of our candidacy. Different peoples of the world give us strength to continue fighting #VamosASalirAdelante. . . . . . . . #luchoarce #luisarce #Mexico #bolivia # elecciones2020
134,2020-10-11,Conmovido por tantas muestras de cariño de mis hermanas y hermanos. Con la confianza y decisión del pueblo boliviano recuperaremos la Patria y #VamosASalirAdelante . . . . . . . . . . #luchoarce #luisarce #luchoxbolivia #masipsp #yolucho #bolivia #elecciones2020,Touched by so many tokens of affection of my sisters and brothers. With confidence and determination of the Bolivian people recover the homeland and #VamosASalirAdelante. . . . . . . . . . #luchoarce #luisarce #luchoxbolivia #masipsp #yolucho #bolivia # elecciones2020
135,2020-10-12,"Industrializaremos el litio con soberanía, generando miles de empleos en 41 nuevas industrias que nos permitirán volver a la senda del crecimiento económico. #VamosASalirAdelante . . . . . #luchoarce #luisarce #masipsp #lichoresponde #litio #bolivia #elecciones2020","Industrializaremos lithium with sovereignty, generating thousands of jobs in 41 new industries that will allow us to return to the path of economic growth. #We will move forward . . . . . #luchoarce #luisarce #masipsp #lichoresponde #litio #bolivia # elecciones2020"
136,2020-10-12,Ganará el pueblo boliviano. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia,You win the Bolivian people. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia
137,2020-10-12,*LUCHO ARCE EN CARACOLLO* ¡Llegamos a #Caracollo ! Gracias a las hermanas y hermanos que comprometidos con el proceso de cambio nos esperaron para proclamar la victoria del pueblo el 18 de octubre. Contundente respaldo.. . . . #VamosASalirAdelante #luisarce #Luchoarce #LuchoXlaJuventud,* LUCHO MAPLE IN Caracollo * We arrived at #Caracollo! Thanks to the sisters and brothers who are committed to the change process waited for us to proclaim the victory of the people on October 18. I support strong ... . . #VamosASalirAdelante #luisarce #Luchoarce #LuchoXlaJuventud
138,2020-10-12,En el Día de la Descolonización nuestro reconocimiento a la lucha y resistencia del movimiento indígena originario campesino. Enaltecemos la memoria histórica y la herencia cultural de las naciones que habitan este territorio. Construiremos una #Bolivia con inclusión e igualdad. . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce,On the Day of Decolonization our recognition of the struggle and resistance of the native peasant indigenous movement. Ennoble the historical memory and cultural heritage of the nations that inhabit this territory. We build a #Bolivia with inclusion and equality. . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce
139,2020-10-12,"En #Oruro , al ritmo de la música autóctona y acompañados por nuestros pueblos indígenas participamos en el Encuentro Cultural por el Día de la Descolonización en #Bolivia . El 18 de octubre recuperaremos la revolución democrática y cultural para todas y todos los bolivianos. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia","In #Oruro, to the rhythm of indigenous and accompanied by our indigenous peoples participate in the Cultural Encounter for Decolonization Day in #Bolivia music. On October 18 we will recover the democratic and cultural revolution for all and all Bolivians. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia"
140,2020-10-12,"Gracias a la Confederación Nacional de Artistas y Músicos Profesionales de Bolivia “Bronces de Altura” y a los intérpretes folclóricos, autóctonos y electrónicos por acompañarnos en la conmemoración del Día de la Descolonización en #Oruro . La música es el “ajayu” de #Bolivia . #VamosASalirAdelante . . . . #LuchoPresidente #LuisArce #LuchoXBolivia #VamosARecuperarLaDemocracia","Thanks to the National Confederation of Artists and Musicians Professionals Bolivia ""Bronzes Height"" and folk performers, native and electronic for joining in the commemoration of the Day of Decolonization in #Oruro. Music is the ""ajayu"" of #Bolivia. #We will move forward . . . . #LuchoPresidente #LuisArce #LuchoXBolivia #VamosARecuperarLaDemocracia"
141,2020-10-12,El amor por la música lo compartimos en toda #Bolivia . Les convoco a trabajar por nuestro patrimonio cultural con su experiencia y propuestas.. . . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoXBolivia #LuchoArce,Love for music throughout #Bolivia share. Les summoned to work for our cultural heritage with their experience and proposals ... . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoXBolivia #LuchoArce
142,2020-10-12,"Desde #Challapata , con las autoridades originarias y el pueblo orureño, ratificamos nuestro retorno al proceso de cambio en #Bolivia . La decisión popular nos llevará a la victoria democrática del 18 de octubre. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXlaJuventud","From #Challapata with indigenous authorities and orureño people, we reaffirm our return to the process of change in #Bolivia. The popular decision will lead to the democratic victory on October 18. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXlaJuventud"
143,2020-10-12,"Recibimos el bastón de mando y mandato del Consejo Nacional de Ayllus y Markas del Qullasuyu (CONAMAQ). Gracias mis hermanas y hermanos, no defraudaremos su confianza. . . . . #VamosASalirAdelante #LuchoArce #LuisArce #LuchoPresidente #luchoxbolivia","We received the baton and mandate of the National Council of Ayllus and Markas of the Qullasuyu (CONAMAQ). Thank you my brothers and sisters, do not disappoint your trust. . . . . #VamosASalirAdelante #LuchoArce #LuisArce #LuchoPresidente #luchoxbolivia"
144,2020-10-12,"La diversidad cultural de #Bolivia es nuestra riqueza. Hoy en la ciudad de #Oruro y #Challapata los pueblos indígena originarios protagonizaron gran demostración de música, danza y organización territorial que inspiran a la lucha por la igualdad de derechos. . . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia #VamosARecuperarLaDemocracia","#Bolivia cultural diversity is our wealth. Today in the city of #Oruro and #Challapata the native indigenous peoples staged great show of music, dance and territorial organization that inspire the struggle for equal rights. . . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia #VamosARecuperarLaDemocracia"
145,2020-10-13,"Las bolivianas y bolivianos tenemos el mismo sueño: una #Bolivia reconciliada, estable y feliz. Llevo la esperanza del pueblo en el corazón. . . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoArce #LuchoXlaJuventud","Bolivians have the same dream: A #Bolivia reconciled, stable and happy. I wear hope of the people at heart. . . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoArce #LuchoXlaJuventud"
146,2020-10-13,El deporte es una pasión y también un medio para hacer amigos y forjar nuestro carácter. Siempre motivaremos su práctica. ¡Vamos todos por Bolivia! . . . . #DeporteEsSalud #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXlaJuventud,Sport is a passion and a way to make friends and build our character. Always we motivate your practice. Let all for Bolivia! . . . . #DeporteEsSalud #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXlaJuventud
147,2020-10-13,En los últimos meses el pueblo ha sentido un golpe muy fuerte en su economía. Vamos a reconstruir lo que se ha destrozado. Nuestro gobierno devolverá la estabilidad a #Bolivia . . . . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoXBolivia #LuchoArce #LuchoXlaJuventud,In recent months the people have felt a strong blow to its economy. We will rebuild what has been destroyed. Our government return stability to #Bolivia. . . . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoXBolivia #LuchoArce #LuchoXlaJuventud
148,2020-10-13,"#Bolivia atraviesa la peor crisis de su historia. El pueblo clama por la recuperación de la democracia, la cultura, la educación, la salud, la estabilidad económica y social. El 18 de octubre la victoria será del pueblo y el pueblo gobernará. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXlaJuventud #masipsp","#Bolivia through the worst crisis in its history. The people clamoring for the restoration of democracy, culture, education, health, economic and social stability. On October 18 the victory will be the people and the people rule. . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXlaJuventud #masipsp"
149,2020-10-13,Mandamos un fraternal saludo a todas y todos los abogados que ejercen su trabajo con ética y vocación de justicia. ¡Feliz Día del Abogado!,We send fraternal greetings to all and all lawyers practicing their work ethic and dedication to justice. Happy Day of the Lawyer!
150,2020-10-13,"¡Qué importante escuchar a Guido Arze! Actor, músico y director de teatro, desde la vida universitaria fue un visionario en las artes. Su ejemplo en las nuevas generaciones será vital para la revolución cultural de #Bolivia . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia","What's important to listen to Guido Arze! Actor, musician and theater director from university life was a visionary in the arts. His example in the new generations will be vital to the cultural revolution of #Bolivia. . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia"
151,2020-10-13,"¡Impresionante! Masiva participación del pueblo cruceño en nuestro cierre de campaña. Con unidad y la convicción intacta recuperaremos la democracia y la Patria. El 18 de octubre, con el voto popular, Venceremos! . . . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoXBolivia #LuchoArce #LuchoXlaJuventud","Awesome! Cruceño massive participation of the people in our season finale. With unity and conviction intact recover democracy and the country. On October 18, with the popular vote, Venceremos! . . . . #VamosASalirAdelante #LuchoPresidente #LuisArce #LuchoXBolivia #LuchoArce #LuchoXlaJuventud"
152,2020-10-13,Nuestros lazos de hermandad traspasan fronteras. Desde donde estemos aportamos para consolidar la unidad. . . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia,Our ties of brotherhood across borders. From where we are we contribute to consolidate the unit. . . . . . #VamosASalirAdelante #LuchoPresidente #LuchoArce #LuisArce #LuchoXBolivia
153,2020-10-14,Necesitamos volver a ser un país productor. Las riquezas que generaremos con nuestro trabajo volverán a las familias bolivianas sin distinción. #VamosASalirAdelante . . . . . . . #luchoarce #luisarce #luchoxbolivia #masipsp #bolivia #elecciones2020 #nacionalización #economía #trabajo #riqueza #soberanía,We need to go back to being a producer. We generate the wealth that our work will return to Bolivian families without distinction. #We will move forward . . . . . . . #luchoarce #luisarce #luchoxbolivia #masipsp #bolivia # elecciones2020 nationalization # # # #riqueza economy #work sovereignty
154,2020-10-14,Reactivar los emprendimientos es urgente para muchos jóvenes que apuestan por #Bolivia con iniciativa e innovación. Garantizaremos estabilidad con la decisión de todas y todos. #vamosasaliradelante . . . . . . . . #luchoarce #luisarce #masipsp #luchoxbolivia #jovenes #juventud #emprendedores #economía #estabilidad,Reactivate the enterprises is urgent for many young people who bet on #Bolivia with initiative and innovation. The decision will ensure stability of everyone. #we will move forward . . . . . . . . #luchoarce #luisarce #masipsp #luchoxbolivia #jovenes #juventud economy #emprendedores # #estabilidad
155,2020-10-14,La salud se cuida con la sabiduría de nuestra medicina ancestral y con una industria farmacéutica propia. Avanzaremos con esa visión complementaria. #VamosASalirAdelante . . . . . . . #luchoarce #luisarce #masipsp #bolivia #medicinaancestral #salud #ciudarlasalud #elecciones2020,Health care with ancestral wisdom of our own medicine and pharmaceutical industry. We move forward with this complementary view. #We will move forward . . . . . . . #luchoarce #luisarce #masipsp #bolivia #medicinaancestral #salud #ciudarlasalud # elecciones2020
156,2020-10-14,"Nos llegan mensajes de aliento de toda #Bolivia . A Verónica Torre del grupo Jiska Yarawiku, nuestro saludo fraternal. Llegaremos a la victoria con la unidad inquebrantable del pueblo. #vamosasaliradelante . . . . . . . . . #luisarce #luchoarce #masipsp #bolivia #elecciones2020","We get messages of encouragement from all #Bolivia. Veronica Tower of the group Jiska Yarawiku, our fraternal greetings. We reach the victory with the unbreakable unity of the people. #we will move forward . . . . . . . . . #luisarce #luchoarce #masipsp #bolivia # elecciones2020"
157,2020-10-14,#ElAlto Estamos a minutos de iniciar nuestro gran cierre de campaña nacional. ¡Gracias por el contundente apoyo hermanas y hermanos! #VamosASalirAdelante . . . . . . . . . #luchoarce #luisarce #masipsp #davidchoquehuanca #bolivia #elecciones2020 #binomio #cierredecampaña,#ElAlto are minutes from start closing our great national campaign. Thank you for the strong support sisters and brothers! #We will move forward . . . . . . . . . #luchoarce #luisarce #masipsp #davidchoquehuanca #bolivia # elecciones2020 #binomio # cierredecampaña
