,created_at,original,translated
169,2020-10-07,"YPFB admitió  que la firma china CAMC entregó a la petrolera estatal tres equipos de perforación con accesorios dañados. Adicionalmente, hubo irregularidades en la adjudicación de la empresa de la expareja de Evo Morales, Gabriela Zapata
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","YPFB admitted that Chinese firm CAMC handed over three drilling rigs with damaged fittings to the state oil company. In addition, there were irregularities in the award of the company of the former rigging of Evo Morales, Gabriela Zapata
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
170,2020-10-07,"Antes de ser extraditado al Brasil, el sentenciado por narcotráfico, Montenegro, acusó al MAS de sostener un “narcogobierno”
#BastaDeCorrupción #BastaDeNarcotráfico #MesaPresidente","Before being extradited to Brazil, the narcotraffic sentence, Montenegro, accused the MAS of sustaining a ""narco-government""
#BastaDeCorrupción #BastaDeNarcotráfico #MesaPresidente"
171,2020-10-07,"Exministro de Lula Da Silva reveló que dinero de Odebrecht financió campaña del MAS en Bolivia. 
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","Former minister of Lula Da Silva revealed that Odebrecht's money funded MAS campaign in Bolivia. 
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
172,2020-10-07,"Hoy a las 22:00 Carlos D. Mesa Gisbert estará en entrevista para ""Que No Me Pierda"". 
Sigue la entrevista por:
https://www.facebook.com/RedUnotv/
#PrimeroLaGente #MesaPresidente","Today at 22:00 Carlos D. Mesa Gisbert will be in an interview for ""Don't Miss Me"". 
Follow the interview by:
https://www.facebook.com/RedUnotv/
#PrimeroLaGente #MesaPresidente"
173,2020-10-07,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Que No Me Pierda"".
#PrimeroLaGente #MesaPresidente",
174,2020-10-08,"Comunidad Ciudadana (CC) llegó para quedarse y hacer grande al país.
#PrimeroLaGente #MesaPresidente","Citizen Community (CC) arrived to stay and make the country great.
#PrimeroLaGente #MesaPresidente"
175,2020-10-08,"Carlos D. Mesa Gisbert: ""No hay posibilidad de acercamiento con el MAS porque ellos no creen en la democracia. El MAS ya nos ha demostrado en 14 años lo que es, NO veo razón alguna para un acercamiento"". 
#NeverInTheLife","Carlos D. Mesa Gisbert: ""There is no possibility of rapprochement with the MAS because they do not believe in democracy. The MAS has already shown us in 14 years what it is, I see NO reason for a rapprochement."" 
#NeverInTheLife"
176,2020-10-08,"Carlos D. Mesa Gisbert: ""No hay posibilidad de acercamiento con el MAS porque ellos no creen en la democracia. El MAS ya nos ha demostrado en 14 años lo que es, NO veo razón alguna para un acercamiento"". 
#Neverinthelife","Carlos D. Mesa Gisbert: ""There is no possibility of rapprochement with the MAS because they do not believe in democracy. The MAS has already shown us in 14 years what it is, I see NO reason for a rapprochement."" 
#Neverinthelife"
177,2020-10-08,"Los candidatos de la gente para construir una Bolivia mejor: Fernando Luján, Candidato a Diputado Plurinominal por La Paz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Fernando Luján, Candidate for Plurinominal Deputy for La Paz.
#PrimeroLaGente #MesaPresidente"
178,2020-10-08,"La Fiscalía Departamental de La Paz presentó la acusación formal  contra  21 personas, entre ellos el expresidente de YPFB Guillermo Achá, implicadas en el proceso irregular de adjudicación de tres taladros a la empresa italiana Drillmec  por 148,8 millones de dólares.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","The Departmental Prosecutor's Office of La Paz filed the formal indictment against 21 people, including former YPFB President Guillermo Achá, involved in the irregular process of awarding three drills to the Italian company Drillmec for $148.8 million.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
179,2020-10-08,"¡Mesa, Bolivia entera siempre te apoyará!
#PrimeroLaGente #MesaPresidente","Mesa, whole Bolivia will always support you!
#PrimeroLaGente #MesaPresidente"
180,2020-10-08,#COMUNICADO FRENTE A LA MENTIRA Y LA IRRESPONSABILIDAD,#COMUNICADO IN FRONT OF LIE AND IRRESPONSIBILITY
181,2020-10-08,"Los candidatos de la gente para construir una Bolivia mejor: Milena Reque, Candidata a Diputada Uninominal por la Circunscripción N°8 - La Paz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Milena Reque, Candidate for Uninominal Deputy for the Circumscription No. 8 - La Paz.
#PrimeroLaGente #MesaPresidente"
182,2020-10-08,"#EnVivo Carlos D. Mesa Gisbert y Gustavo Pedraza Merida en conferencia de prensa.
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert and Gustavo Pedraza Merida at a press conference.
#PrimeroLaGente #MesaPresidente"
183,2020-10-08,"La corrupción se diseminó en 14 años en todas las instituciones el Estado, también en la Policía.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente","Corruption spread in 14 years in all institutions, the state, also in the police.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente"
184,2020-10-08,"El expresidente Evo Morales dijo que los medios de comunicación son sus “enemigos número uno” y que si el MAS retorna al poder, se deberá asumir qué se hará con ellos porque “son cómplices del golpe de Estado”.
https://bit.ly/33J6MCm","Former President Evo Morales said the media is his ""number one enemies"" and that if the MAS comes back to power, it will have to be assumed what will be done with them because they ""are complicit in the coup d'am.""
https://bit.ly/33J6MCm"
185,2020-10-08,"Los candidatos de la gente para construir una Bolivia mejor: Misael Poma Pereira, Candidato a Diputado Plurinominal por La Paz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Misael Poma Pereira, Candidate for Plurinominal Deputy for La Paz.
#PrimeroLaGente #MesaPresidente"
186,2020-10-09,"#EnVivo Gustavo Pedraza Merida en entrevista para ""La Revista"" de UNITEL.
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida in interview for UNITEL's ""La Revista"".
#PrimeroLaGente #MesaPresidente"
187,2020-10-09,"Los candidatos de la gente para construir una Bolivia mejor: Janira Román, Candidata a Diputada Plurinominal por Beni.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Janira Román, Candidate for Plurinominal Deputy by Beni.
#PrimeroLaGente #MesaPresidente"
188,2020-10-09,"En 2009, la Empresa Naviera Boliviana (Enabol) pagó de $us 28,9 millones para la construcción y adquisición de 16 embarcaciones y dos empujadores; sin embargo, las barcazas no llegaron al país y permanecieron en China, generando una deuda por almacenaje de cerca de $us 15 millones. 
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente","In 2009, the Bolivian Shipping Company (Enabol) paid $us 28.9 million for the construction and acquisition of 16 vessels and two pushers; however, barges did not reach the country and remained in China, generating storage debt of about $us 15 million. 
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente"
189,2020-10-09,"Los candidatos de la gente para construir una Bolivia mejor: Katherine Herrera, Candidata a Diputada Plurinominal por La Paz.
#PrimeroLaGente #MesaPresidente","People's candidates to build a better Bolivia: Katherine Herrera, Candidate for Plurinominal Deputy for La Paz.
#PrimeroLaGente #MesaPresidente"
190,2020-10-09,"En 2018, el Departamento IV de Logística de la Armada Boliviana reportó el hurto de 10.000 proyectiles calibre 9 milímetros (mm). Los responsables de su cuidado, cinco jefes militares, fueron ascendidos.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente","In 2018, the Bolivian Navy's Department IV of Logistics reported the theft of 10,000 9-millimeter (mm) projectiles. Those responsible for their care, five military chiefs, were promoted.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente"
191,2020-10-09,"Carlos D. Mesa Gisbert: ""La advertencia de Evo Morales a los medios es una amenaza intolerable"". 
https://bit.ly/3lwEaCp","Carlos D. Mesa Gisbert: ""Evo Morales' warning to the media is an intolerable threat."" 
https://bit.ly/3lwEaCp"
192,2020-10-10,"En minutos, Carlos D. Mesa Gisbert estará en entrevista para ""Desayuno Con Gary Añez"".
Sigue la entrevista por 👉🏼:
https://m.facebook.com/AsContenidosBolivia/
#PrimeroLaGente #MesaPresidente","In minutes, Carlos D. Mesa Gisbert will be in an interview for ""Breakfast With Gary Añez"".
Follow the interview for 👉🏼:
https://m.facebook.com/AsContenidosBolivia/
#PrimeroLaGente #MesaPresidente"
193,2020-10-10,"#EnVivo Carlos D. Mesa Gisbert y Gustavo Pedraza Merida en entrevista para ""Desayuno Con Gary Añez"".
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert and Gustavo Pedraza Merida in interview for ""Breakfast With Gary Añez"".
#PrimeroLaGente #MesaPresidente"
194,2020-10-10,"Evo pretendía quedarse eternamente en el poder, no permitamos que regrese. #PrimeroLaGente #PrimeroBolivia","Evo intended to stay in power forever, let us not let him return. #PrimeroLaGente #PrimeroBolivia"
195,2020-10-10,,
196,2020-10-10,"Estamos trabajando por una Bolivia mejor donde esté #PrimeroLaGente. Faltan 8 días para derrotar al fraude y la corrupción.
#BastaDeCorrupción #MesaPresidente","We are working for a better Bolivia wherever #PrimeroLaGente. Fraud and corruption are 8 days away.
#BastaDeCorrupción #MesaPresidente"
197,2020-10-10,"La corrupción, extendida; y la impunidad. el pan de los últimos 14 años de fraude de Evo morales.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","Corruption, widespread; impunity. the bread of the last 14 years of moral Evo fraud.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
198,2020-10-10,"Nunca se investigaron los grandes casos de corrupción de los últimos 14 años.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","The major corruption cases of the past 14 years have never been investigated.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
199,2020-10-10,"#EnVivo Carlos D. Mesa Gisbert en entrevista para Revista Cosas.
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for Revista Cosas.
#PrimeroLaGente #MesaPresidente"
200,2020-10-11,"La Central Eléctrica Bulo Bulo, filial de YPFB Chaco, firmó dos contratos por $us 35,7 millones y un pago adicional del 15%.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","The Bulo Bulo Power Plant, a subsidiary of YPFB Chaco, signed two contracts for $us 35.7 million and an additional payment of 15%.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
201,2020-10-11,"Carlos D. Mesa: “Si Evo Morales vuelve tiene que ser para ser investigado. Que el señor Morales no crea que esta es una llegada como si no hubiera pasado nada; quiero recordar que yo le he abierto un juicio y soy el único candidato que en vez de estar discutiendo si el señor Arce leía encuestas o no, le ha hecho la acusación correcta al expresidente Morales”.","Carlos D. Mesa: ""If Evo Morales returns it has to be to be investigated. May Mr. Morales not believe that this is an arrival as if nothing had happened; I want to remember that I have opened a trial for you and I am the only candidate who instead of discussing whether Mr Arce was giving polls or not, has made the right accusation to former President Morales."""
202,2020-10-11,"Carlos D. Mesa proyecta economía, justicia y salud
Carlos D. Mesa: “La crisis económica, la crisis sanitaria y la crisis de la corrupción que nos han dejado 14 años del MAS, nos obligan a priorizar la solución a los graves y urgentes problemas que afectan directamente a los ciudadanos en esos tres ámbitos”. 
Lee la nota completa ➡️ https://bit.ly/3iPnrIP","Carlos D. Mesa projects economy, justice and health
Carlos D. Mesa: ""The economic crisis, the health crisis and the crisis of corruption that have left us 14 years of the MAS, force us to prioritize the solution to the serious and urgent problems that directly affect citizens in these three areas"". 
Read the full note ➡️ https://bit.ly/3iPnrIP"
203,2020-10-11,"#EnVivo Carlos D. Mesa Gisbert en entrevista para Radio Panamericana.
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for Radio Panamericana.
#PrimeroLaGente #MesaPresidente"
204,2020-10-11,"Estamos de pie, con corazón y esperanza.
Faltan 7 días para derrotar al fraude y a la corrupción. 
#PrimeroLaGente #MesaPresidente","We stand, with heart and hope.
Fraud and corruption are 7 days away. 
#PrimeroLaGente #MesaPresidente"
205,2020-10-11,"La corrupción e irregularidades de los 14 años de fraude de Evo Morales, se extendió también a los medios de comunicación estatales.  
#BastaDeFraude #BastaDeCorrrupción #PrimeroLaGente","The corruption and irregularities of Evo Morales' 14-year fraud also spread to the state media.  
#BastaDeFraude #BastaDeCorrrupción #PrimeroLaGente"
206,2020-10-12,"Los 14 años de fraude de Evo Morales también fueron años de despilfarro, dejaron al país obras públicas que, por falta de visión, nunca tuvieron una función adecuada.
#BastaDeFraude #PrimeroLaGente","Evo Morales' 14 years of fraud were also years of waste, they left public works to the country that, for lack of vision, never performed well.
#BastaDeFraude #PrimeroLaGente"
207,2020-10-12,"¡Comunidad Ciudadana, Primero la Gente! ¡Comunidad Ciudadana, Mesa Presidente! 
#PrimeroLaGente #MesaPresidente","Citizen Community, People First! Citizen Community, President Table! 
#PrimeroLaGente #MesaPresidente"
208,2020-10-12,"Gustavo Pedraza Merida: ""No le exigimos, no le podemos exigir a nadie como no lo hemos hecho. Cada candidato obedece a una decisión íntima o de su entorno, de su grupo político. Ellos están en su derecho de ser candidatos, pero su consciencia determinará cuál es su responsabilidad en estas próximas elecciones”.
Lee la nota completa aquí 👉🏼: https://bit.ly/3nIPbCA","Gustavo Pedraza Merida: ""We do not demand, we cannot demand from anyone as we have not. Each candidate obeys an intimate decision or their surroundings, from their political group. They are within their right to be candidates, but their conscience will determine their responsibility in these upcoming elections.""
Read the full note here 👉🏼: https://bit.ly/3nIPbCA"
209,2020-10-12,"Uno de los más grandes despilfarros de los 14 años de fraude de Evo Morales, costó 430 millones de bolivianos y nunca cumplió su objetivo de albergar a los miembros del bloque.
#BastaDeFraude #PrimeroLaGente","One of the biggest wastes of Evo Morales' 14-year fraud cost Bolivians 430 million and never met its goal of home to members of the bloc.
#BastaDeFraude #PrimeroLaGente"
210,2020-10-12,"Y ahora todo cambió le toca a Mesa, contigo el país progresa.
#PrimeroLaGente #MesaPresidente","And now it's all Mesa's turn, with you the country is progressing.
#PrimeroLaGente #MesaPresidente"
211,2020-10-12,"Hoy a las 22:00, Carlos D. Mesa Gisbert estará en entrevista para ""Estudio Abierto"" de ATB.
Sigue la entrevista por 👉🏼:
https://m.facebook.com/EstudioAbiertoATB/
#PrimeroLaGente #MesaPresidente","Today at 22:00, Carlos D. Mesa Gisbert will be in an interview for ATB's ""Open Studio"".
Follow the interview for 👉🏼:
https://m.facebook.com/EstudioAbiertoATB/
#PrimeroLaGente #MesaPresidente"
212,2020-10-12,"#EnVivo | Entrevista a Carlos D. Mesa en ATB. 
#PrimeroLaGente #MesaPresidente",
213,2020-10-13,"No te pierdas la entrevista N° 331 de Carlos D. Mesa Gisbert en esta temporada electoral. 
En esta oportunidad nuestro candidato fue entrevistado por Amalia Pando en ""Cabildeo Digital"".
Puedes ver la entrevista en el siguiente enlace 👉🏼:
https://youtu.be/thzv5UDZCAU
También puedes consultar la nota introductoria a la entrevista en el siguiente enlace 👉🏼:
https://bit.ly/33REMMQ
#PrimeroLaGente #MesaPresidente","Don't miss Carlos D. Mesa Gisbert's No. 331 interview this election season. 
On this occasion our candidate was interviewed by Amalia Pando in ""Digital Lobbying"".
You can watch the interview at the following 👉🏼:
https://youtu.be/thzv5UDZCAU
You can also check the introductory note to the interview at the following 👉🏼:
https://bit.ly/33REMMQ
#PrimeroLaGente #MesaPresidente"
214,2020-10-13,"Acompáñanos en vivo al gran cierre de campaña desde #SantaCruz, te esperamos hoy a las 18:30 horas.
Puedes seguir el evento en la siguiente página 👉:
https://www.facebook.com/carlosdmesag
#PrimeroLaGente #MesaPresidente","Join us live at the big campaign close since #SantaCruz, we're waiting for you today at 6:30 p.m.
You can follow the event on the following page 👉:
https://www.facebook.com/carlosdmesag
#PrimeroLaGente #MesaPresidente"
215,2020-10-13,"El derroche en Bulo Bulo es una de las tantas razones por las que no debemos olvidar el despilfarro que caracterizó a los 14 años de fraude de Evo Morales.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","The waste in Bulo Bulo is one of the many reasons why we must not forget the waste that characterized the 14 years of fraud of Evo Morales.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
216,2020-10-13,"Durante 14 años de fraude, Evo Morales se olvidó de la salud de los bolivianos.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente",
217,2020-10-13,"La corrupción fue un factor común durante los 14 años de fraude de Evo Morales.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","Corruption was a common factor during Evo Morales' 14 years of fraud.
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
218,2020-10-13,"#EnVivo Carlos D. Mesa Gisbert y Gustavo Pedraza Merida en el Gran Cierre de Campaña desde #SantaCruz. 
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert and Gustavo Pedraza Merida in the Great Campaign Closing since #SantaCruz. 
#PrimeroLaGente #MesaPresidente"
219,2020-10-13,"Te invitamos a ver la entrevista de Carlos D. Mesa Gisbert para XTO TV.
#PrimeroLaGente #MesaPresidente","We invite you to watch Carlos D. Mesa Gisbert's interview for XTO TV.
#PrimeroLaGente #MesaPresidente"
220,2020-10-13,"""La prioridad es formar un frente contra el partido de Evo, dice Carlos Mesa""
Ahora puedes leer la entrevista que hizo el medio brasileño ""Folha de S.Paulo"" a Carlos D. Mesa Gisbert.
Lee la nota completa en el siguiente enlace 👉: https://bit.ly/3dt8Ema
#PrimeroLaGente #MesaPresidente","""The priority is to form a front against Evo's party,"" says Carlos Mesa""
Now you can read the interview that the Brazilian medium ""Folha de S.Paulo"" did to Carlos D. Mesa Gisbert.
Read the full note at the following 👉: https://bit.ly/3dt8Ema
#PrimeroLaGente #MesaPresidente"
221,2020-10-14,"Carlos D. Mesa Gisbert: “Que quede claro, que nadie se equivoque, porque somos los únicos que podemos derrotar definitivamente a Morales y Arce, porque Arce no es otra cosa que Morales y Morales never in the life, no queremos más corrupción, no queremos más fraudes”.
#PrimeroLaGente #MesaPresidente #BastaDeFraude","Carlos D. Mesa Gisbert: ""Let's be clear, that no one is wrong, because we are the only ones who can definitively defeat Morales and Arce, because Arce is nothing but Morales and Morales never in the life, we don't want any more corruption, we don't want any more fraud.""
#PrimeroLaGente #MesaPresidente #BastaDeFraude"
222,2020-10-14,"Tras gastar casi Bs 4 millones para dos autos blindados, Evo Morales decidió utilizar helicópteros incluso para ir de San Jorge al Palacio.
#BastaDeFraude #PrimeroLaGente","After spending nearly Bs 4 million for two armored cars, Evo Morales decided to use helicopters even to go from St. George to the Palace.
#BastaDeFraude #PrimeroLaGente"
223,2020-10-14,"Hoy a las 11:00 Carlos D. Mesa Gisbert estará en entrevista para ""Sin Compostura"" con Carlos Valverde.
Puedes seguir la entrevista por 👉🏼:
https://www.facebook.com/Maritima-FM-1009-1568350650085955/
#PrimeroLaGente #MesaPresidente","Today at 11:00 Carlos D. Mesa Gisbert will be in an interview for ""No Composure"" with Carlos Valverde.
You can follow the interview 👉🏼:
https://www.facebook.com/Maritima-FM-1009-1568350650085955/
#PrimeroLaGente #MesaPresidente"
224,2020-10-14,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Sin Compostura"" con Carlos Valverde.
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for ""No Composure"" with Carlos Valverde.
#PrimeroLaGente #MesaPresidente"
225,2020-10-14,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Sin Compostura"" con Carlos Valverde (Segunda Parte).
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for ""No Composure"" with Carlos Valverde (Part Two).
#PrimeroLaGente #MesaPresidente"
226,2020-10-14,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Sin Compostura"" con Carlos Valverde (Tercera Parte).
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for ""No Composure"" with Carlos Valverde (Part Three).
#PrimeroLaGente #MesaPresidente"
227,2020-10-14,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Sin Compostura"" con Carlos Valverde (Cuarta Parte).
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for ""No Composure"" with Carlos Valverde (Part Four).
#PrimeroLaGente #MesaPresidente"
228,2020-10-14,"Desde Chuquisaca, Oruro y El Alto te invitamos a construir juntos una Bolivia mejor, mucho mejor.
#PrimeroLaGente #MesaPresidente","From Chuquisaca, Oruro and El Alto we invite you to build together a better, much better Bolivia.
#PrimeroLaGente #MesaPresidente"
229,2020-10-14,"Desde #Oruro: ""Este 18 de octubre, los orureños tomaremos la decisión de cerrar un ciclo y comenzar uno nuevo, por un Oruro y una Bolivia mucho mejor"".
#PrimeroLaGente #MesaPresidente","From #Oruro: ""This October 18th, the milkers will make the decision to close a cycle and start a new one, for an Oruro and a much better Bolivia"".
#PrimeroLaGente #MesaPresidente"
230,2020-10-14,"Desde #Chuquisaca: ""El 18 de octubre vota por Carlos Mesa, vota por Gustavo Pedraza, vota por Comunidad Ciudadana porque estarás votando por tus sueños, por tu futuro y por el futuro de tus hijos"".
#PrimeroLaGente #MesaPresidente","Since #Chuquisaca: ""On October 18th vote for Carlos Mesa, vote for Gustavo Pedraza, vote for Comunidad Ciudadana because you will be voting for your dreams, for your future and for the future of your children.""
#PrimeroLaGente #MesaPresidente"
231,2020-10-14,"Desde Cochabamba, Potosí y Tarija te invitamos a construir juntos una Bolivia mejor, mucho mejor.
#PrimeroLaGente #MesaPresidente","From Cochabamba, Potosí and Tarija we invite you to build together a better, much better Bolivia.
#PrimeroLaGente #MesaPresidente"
232,2020-10-14,"Desde #Tarija: ""Los tarijeños hoy ratificamos nuestro apoyo a la única dupla capaz de trabajar por una Bolivia libre de injusticia y corrupción, una Bolivia unida y una Bolivia mejor"".
#PrimeroLaGente #MesaPresidente","Since #Tarija: ""The Tarijeños today confirm our support for the only duo capable of working for a Bolivia free of injustice and corruption, a united Bolivia and a better Bolivia"".
#PrimeroLaGente #MesaPresidente"
233,2020-10-14,"Desde #Potosí: ""Bolivia ganará, la democracia ganará con Comunidad Ciudadana"".
#PrimeroLaGente #MesaPresidente","From #Potosí: ""Bolivia will win, democracy will win with citizen community"".
#PrimeroLaGente #MesaPresidente"
234,2020-10-14,"Evo Morales compró dos autos de más de Bs.3 millones para nunca utilizarlos.
#BastaDeFraude #PrimeroLaGente","Evo Morales bought two cars over Bs.3 million to never use them.
#BastaDeFraude #PrimeroLaGente"
235,2020-10-14,"Desde Beni, Pando y La Paz te invitamos a construir juntos una Bolivia mejor, mucho mejor.
#PrimeroLaGente #MesaPresidente","From Beni, Pando and La Paz we invite you to build together a better, much better Bolivia.
#PrimeroLaGente #MesaPresidente"
236,2020-10-14,"#Tarija: ¡Se siente, se siente, Mesa Presidente! 
#PrimeroLaGente #MesaPresidente","#Tarija: Sit down, sit down, President Table! 
#PrimeroLaGente #MesaPresidente"
237,2020-10-14,"#Chuquisaca: ""Estamos con Carlos Mesa, porque primero está la gente"".
#PrimeroLaGente #MesaPresidente","#Chuquisaca: ""We're with Carlos Mesa, because first there's the people.""
#PrimeroLaGente #MesaPresidente"
238,2020-10-14,"#Potosí: ¡Se siente, se siente, Mesa Presidente! ¡Se siente, se siente, Potosí presente!
#PrimeroLaGente #MesaPresidente","#Potosí: Sit down, sit down, President Table! Sit down, sit down, Potosí present!
#PrimeroLaGente #MesaPresidente"
239,2020-10-14,"Desde todo el país: ¡Se siente, se siente, Mesa Presidente! ¡Bolivia está presente! 🧡💚
#PrimeroLaGente #MesaPresidente","From all over the country: Sit down, sit down, Mesa Presidente! Bolivia is present! 🧡💚
#PrimeroLaGente #MesaPresidente"
240,2020-10-14,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""La Propuesta"".
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for ""The Proposal"".
#PrimeroLaGente #MesaPresidente"
